"887","ramajānamāsas","ramajānamāsa","Masculine",2,,
"888","rasas","rasa","Masculine",2,,
"889","rasagolas","rasagola","Masculine",2,,
"890","rasāyanajñas","rasāyanajña","Masculine",2,,
"891","rākṣasas","rākṣasa","Masculine",2,,
"892","rāgas","rāga","Masculine",2,,
"893","rājaputras","rājaputra","Masculine",2,,
"894","rājamāṣas","rājamāṣa","Masculine",2,,
"895","rāmacandras","rāmacandra","Masculine",2,,
"896","rāmarājyas","rāmarājya","Masculine",2,,
"897","rudrākṣas","rudrākṣa","Masculine",2,,
"898","rephas","repha","Masculine",2,,
"899","rebhas","rebha","Masculine",2,,
"900","reṣas","reṣa","Masculine",2,,
"901","rokas","roka","Masculine",2,,
"902","rocas","roca","Masculine",2,,
"903","rodhas","rodha","Masculine",2,,
"904","romanthas","romantha","Masculine",2,,
"905","roṣas","roṣa","Masculine",2,,
"906","rohitas","rohita","Masculine",2,,
"907","laṇḍras","laṇḍra","Masculine",2,,
"908","lambas","lamba","Masculine",2,,
"909","lambhas","lambha","Masculine",2,,
"910","lābhas","lābha","Masculine",2,,
"911","lokas","loka","Masculine",2,,
"912","lopas","lopa","Masculine",2,,
"913","lopāśas","lopāśa","Masculine",2,,
"914","lobhas","lobha","Masculine",2,,
"915","lolas","lola","Masculine",2,,
"916","lohitas","lohita","Masculine",2,,
"917","vaṃśas","vaṃśa","Masculine",2,,
"918","vaṅganas","vaṅgana","Masculine",2,,
"919","vaṅgāladeśas","vaṅgāladeśa","Masculine",2,,
"920","vajrahastas","vajrahasta","Masculine",2,,
"921","vatsalas","vatsala","Masculine",2,,
"922","vadhas","vadha","Masculine",2,,
"923","varas","vara","Masculine",2,,
"924","varāhas","varāha","Masculine",2,,
"925","varuṇas","varuṇa","Masculine",2,,
"926","vargas","varga","Masculine",2,,
"927","varṇas","varṇa","Masculine",2,,
"928","valas","vala","Masculine",2,,
"929","valśas","valśa","Masculine",2,,
"930","vasantas","vasanta","Masculine",2,,
"931","vātas","vāta","Masculine",2,,
"932","vātādas","vātāda","Masculine",2,,
"933","vādas","vāda","Masculine",2,,
"934","vānaras","vānara","Masculine",2,,
"935","vālas","vāla","Masculine",2,,
"936","vāhas","vāha","Masculine",2,,
"937","vikalpas","vikalpa","Masculine",2,,
"938","vikāsas","vikāsa","Masculine",2,,
"939","vigrahas","vigraha","Masculine",2,,
"940","vighnas","vighna","Masculine",2,,
"941","vicchedas","viccheda","Masculine",2,,
"942","vidāhas","vidāha","Masculine",2,,
"943","vidyālayas","vidyālaya","Masculine",2,,
"944","vinimayas","vinimaya","Masculine",2,,
"945","vinītas","vinīta","Masculine",2,,
"946","virocanas","virocana","Masculine",2,,
"947","virodhālaṃkāras","virodhālaṃkāra","Masculine",2,,
"948","viśvāsas","viśvāsa","Masculine",2,,
"949","viṣayas","viṣaya","Masculine",2,,
"950","visargas","visarga","Masculine",2,,
"951","vihāras","vihāra","Masculine",2,,
"952","vīras","vīra","Masculine",2,,
"953","vṛkas","vṛka","Masculine",2,,
"954","vṛkkas","vṛkka","Masculine",2,,
"955","vṛkṣas","vṛkṣa","Masculine",2,,
"956","vṛścikas","vṛścika","Masculine",2,,
"957","vṛṣabhas","vṛṣabha","Masculine",2,,
"958","vegas","vega","Masculine",2,,
"959","veṭas","veṭa","Masculine",2,,
"960","vedas","veda","Masculine",2,,
"961","veṣas","veṣa","Masculine",2,,
"962","vaidehas","vaideha","Masculine",2,,
"963","vaidyas","vaidya","Masculine",2,,
"964","vaiṣṇavas","vaiṣṇava","Masculine",2,,
"965","vyavahāras","vyavahāra","Masculine",2,,
"966","vyāghras","vyāghra","Masculine",2,,
"967","vyānas","vyāna","Masculine",2,,
"968","vyāyāmas","vyāyāma","Masculine",2,,
"969","śaṃsas","śaṃsa","Masculine",2,,
"970","śakas","śaka","Masculine",2,,
"971","śakamuruṇḍas","śakamuruṇḍa","Masculine",2,,
"972","śakras","śakra","Masculine",2,,
"973","śatas","śata","Masculine",2,,
"974","śapathas","śapatha","Masculine",2,,
"975","śaphas","śapha","Masculine",2,,
"976","śapharas","śaphara","Masculine",2,,
"977","śabdas","śabda","Masculine",2,,
"978","śabdakośas","śabdakośa","Masculine",2,,
"979","śabdālaṃkāras","śabdālaṃkāra","Masculine",2,,
"980","śamas","śama","Masculine",2,,
"981","śambas","śamba","Masculine",2,,
"982","śaras","śara","Masculine",2,,
"983","śarabhas","śarabha","Masculine",2,,
"984","śardhas","śardha","Masculine",2,,
"985","śarmaṇyadeśas","śarmaṇyadeśa","Masculine",2,,
"986","śalyakāras","śalyakāra","Masculine",2,,
"987","śaśas","śaśa","Masculine",2,,
"988","śaśakas","śaśaka","Masculine",2,,
"989","śāktas","śākta","Masculine",2,,
"990","śāpas","śāpa","Masculine",2,,
"991","śābdikas","śābdika","Masculine",2,,
"992","śārdūlas","śārdūla","Masculine",2,,
"993","śālas","śāla","Masculine",2,,
"994","śālivāhanas","śālivāhana","Masculine",2,,
"995","śāvakas","śāvaka","Masculine",2,,
"996","śikṣakas","śikṣaka","Masculine",2,,
"997","śikharas","śikhara","Masculine",2,,
"998","śiphas","śipha","Masculine",2,,
"999","śiras","śira","Masculine",2,,
"1000","śiraḥpaṭṭas","śiraḥpaṭṭa","Masculine",2,,
"1001","śilālekhas","śilālekha","Masculine",2,,
"1002","śiśnadevas","śiśnadeva","Masculine",2,,
"1003","śiṣyas","śiṣya","Masculine",2,,
"1004","śunakas","śunaka","Masculine",2,,
"1005","śūras","śūra","Masculine",2,,
"1006","śūlas","śūla","Masculine",2,,
"1007","śṛṅkhalas","śṛṅkhala","Masculine",2,,
"1008","śepas","śepa","Masculine",2,,
"1009","śephas","śepha","Masculine",2,,
"1010","śaimbyas","śaimbya","Masculine",2,,
"1011","śaivas","śaiva","Masculine",2,,
"1012","śokas","śoka","Masculine",2,,
"1013","śothas","śotha","Masculine",2,,
"1014","śodhakas","śodhaka","Masculine",2,,
"1015","śyāmas","śyāma","Masculine",2,,
"1016","śyenas","śyena","Masculine",2,,
"1017","śrīnivāsas","śrīnivāsa","Masculine",2,,
"1018","ślokas","śloka","Masculine",2,,
"1019","śvaśuras","śvaśura","Masculine",2,,
"1020","śvānas","śvāna","Masculine",2,,
"1021","śvāsas","śvāsa","Masculine",2,,
"1022","śvitras","śvitra","Masculine",2,,
"1023","ṣakāras","ṣakāra","Masculine",2,,
"1024","ṣaṇmāsas","ṣaṇmāsa","Masculine",2,,
"1025","saṃkalpas","saṃkalpa","Masculine",2,,
"1026","saṃcārakas","saṃcāraka","Masculine",2,,
"1027","saṃcālakas","saṃcālaka","Masculine",2,,
"1028","saṃjayas","saṃjaya","Masculine",2,,
"1029","saṃtoṣas","saṃtoṣa","Masculine",2,,
"1030","saṃdeśas","saṃdeśa","Masculine",2,,
"1031","saṃdehas","saṃdeha","Masculine",2,,
"1032","saṃbhogas","saṃbhoga","Masculine",2,,
"1033","saṃyamas","saṃyama","Masculine",2,,
"1034","saṃyogas","saṃyoga","Masculine",2,,
"1035","saṃvatsaras","saṃvatsara","Masculine",2,,
"1036","saṃvegas","saṃvega","Masculine",2,,
"1037","saṃsāras","saṃsāra","Masculine",2,,
"1038","saṃskṛtajñas","saṃskṛtajña","Masculine",2,,
"1039","sakāras","sakāra","Masculine",2,,
"1040","sagarbhyas","sagarbhya","Masculine",2,,
"1041","saṅgas","saṅga","Masculine",2,,
"1042","saṅghas","saṅgha","Masculine",2,,
"1043","sadasyas","sadasya","Masculine",2,,
"1044","sadāśivas","sadāśiva","Masculine",2,,
"1045","sanas","sana","Masculine",2,,
"1046","saptāhas","saptāha","Masculine",2,,
"1047","samakāras","samakāra","Masculine",2,,
"1048","samayas","samaya","Masculine",2,,
"1049","samājas","samāja","Masculine",2,,
"1050","samāveśas","samāveśa","Masculine",2,,
"1051","samāsas","samāsa","Masculine",2,,
"1052","samūhas","samūha","Masculine",2,,
"1053","samoṣas","samoṣa","Masculine",2,,
"1054","sambhogas","sambhoga","Masculine",2,,
"1055","sarmas","sarma","Masculine",2,,
"1056","sarṣapas","sarṣapa","Masculine",2,,
"1057","savas","sava","Masculine",2,,
"1058","savyas","savya","Masculine",2,,
"1059","sasas","sasa","Masculine",2,,
"1060","sahavāsas","sahavāsa","Masculine",2,,
"1061","sahasranetras","sahasranetra","Masculine",2,,
"1062","sāṃvādikas","sāṃvādika","Masculine",2,,
"1063","sāṇḍas","sāṇḍa","Masculine",2,,
"1064","sādas","sāda","Masculine",2,,
"1065","sāmavedas","sāmaveda","Masculine",2,,
"1066","sārthas","sārtha","Masculine",2,,
"1067","sāhityas","sāhitya","Masculine",2,,
"1068","siṃhas","siṃha","Masculine",2,,
"1069","sugandhas","sugandha","Masculine",2,,
"1070","suparṇas","suparṇa","Masculine",2,,
"1071","suras","sura","Masculine",2,,
"1072","surādhipas","surādhipa","Masculine",2,,
"1073","sūkaras","sūkara","Masculine",2,,
"1074","sūdas","sūda","Masculine",2,,
"1075","sūpas","sūpa","Masculine",2,,
"1076","sūras","sūra","Masculine",2,,
"1077","sūryas","sūrya","Masculine",2,,
"1078","sṛkas","sṛka","Masculine",2,,
"1079","sṛgālas","sṛgāla","Masculine",2,,
"1080","sekas","seka","Masculine",2,,
"1081","somas","soma","Masculine",2,,
"1082","solluṇṭhas","solluṇṭha","Masculine",2,,
"1083","saucikas","saucika","Masculine",2,,
"1084","skandhas","skandha","Masculine",2,,
"1085","skambhas","skambha","Masculine",2,,
"1086","stanas","stana","Masculine",2,,
"1087","stambhas","stambha","Masculine",2,,
"1088","staras","stara","Masculine",2,,
"1089","stenas","stena","Masculine",2,,
"1090","stomas","stoma","Masculine",2,,
"1091","sthūras","sthūra","Masculine",2,,
"1092","snātas","snāta","Masculine",2,,
"1093","spṛṣṭas","spṛṣṭa","Masculine",2,,
"1094","sphoṭas","sphoṭa","Masculine",2,,
"1095","smaras","smara","Masculine",2,,
"1096","smeras","smera","Masculine",2,,
"1097","syūtas","syūta","Masculine",2,,
"1098","sravas","srava","Masculine",2,,
"1099","svapnas","svapna","Masculine",2,,
"1100","svaras","svara","Masculine",2,,
"1101","svargas","svarga","Masculine",2,,
"1102","svādas","svāda","Masculine",2,,
"1103","svārthas","svārtha","Masculine",2,,
"1104","svedas","sveda","Masculine",2,,
"1105","svedakas","svedaka","Masculine",2,,
"1106","haṃsas","haṃsa","Masculine",2,,
"1107","haṭhas","haṭha","Masculine",2,,
"1108","haṭhayogas","haṭhayoga","Masculine",2,,
"1109","hayas","haya","Masculine",2,,
"1110","hariṇas","hariṇa","Masculine",2,,
"1111","haritas","harita","Masculine",2,,
"1112","harṣas","harṣa","Masculine",2,,
"1113","halas","hala","Masculine",2,,
"1114","hastas","hasta","Masculine",2,,
"1115","hastamaithunas","hastamaithuna","Masculine",2,,
"1116","hālas","hāla","Masculine",2,,
"1117","hāsas","hāsa","Masculine",2,,
"1118","hiṃsras","hiṃsra","Masculine",2,,
"1119","himālayas","himālaya","Masculine",2,,
"1120","hiras","hira","Masculine",2,,
"1121","hīkas","hīka","Masculine",2,,
"1122","hūṇas","hūṇa","Masculine",2,,
"1123","heḍas","heḍa","Masculine",2,,
"1124","hemantas","hemanta","Masculine",2,,
"1125","hel̤as","hel̤a","Masculine",2,,
"1126","hoḍas","hoḍa","Masculine",2,,
"1127","homas","homa","Masculine",2,,
"1128","hrasvas","hrasva","Masculine",2,,
"1129","hvāras","hvāra","Masculine",2,,
"1130","hvāryas","hvārya","Masculine",2,,
